customer_id,gender,age,income,relation_length,contract_length,start_channel,email_list,home_age,home_label,electricity_usage,gas_usage,province,churn
9094,1,48,4818.0,43,34,Online,1,34,F,2009.0,1559.0,Utrecht,1
9095,1,31,4932.0,51,9,Phone,0,75,E,1734.0,1343.0,Zuid-Holland,0
9096,1,51,2842.0,98,15,Phone,1,11,C,2363.0,248.0,Gelderland,0
9097,1,40,2380.0,55,22,Online,1,0,C,2550.0,1311.0,Gelderland,1
9098,0,54,4211.0,122,25,Online,1,46,C,2326.0,1938.0,Limburg,1
9099,0,50,2971.0,124,12,Online,1,5,B,2248.0,939.0,Noord-Brabant,1
9100,0,51,3947.0,130,0,Online,1,38,G,2174.0,1926.0,Overijssel,1
9101,1,47,3025.0,18,18,Phone,1,25,E,2497.0,2427.0,Utrecht,0
9102,0,37,4255.0,35,0,Online,1,14,E,2205.0,818.0,Noord-Holland,1
9103,0,60,4603.0,90,0,Online,1,11,F,2809.0,1343.0,Noord-Holland,1
9104,0,49,7454.0,43,0,Phone,1,86,E,2011.0,342.0,Noord-Holland,0
9105,0,29,2528.0,30,12,Phone,1,28,E,1899.0,1910.0,Zuid-Holland,0
9106,1,72,6557.0,43,28,Online,1,79,C,2229.0,1054.0,Utrecht,1
9107,0,52,1807.0,118,12,Phone,0,14,C,2094.0,775.0,Noord-Brabant,0
9108,1,44,5048.0,113,0,Online,0,64,C,2553.0,1241.0,Friesland,0
9109,1,42,10017.0,82,11,Online,1,34,D,1651.0,899.0,Noord-Holland,0
9110,1,76,2902.0,52,15,Phone,0,74,G,3290.0,1177.0,Gelderland,1
9111,0,60,3936.0,121,4,Online,1,100,C,1946.0,834.0,Gelderland,0
9112,0,35,5675.0,47,0,Online,1,45,E,2209.0,1530.0,Limburg,0
9113,1,41,5147.0,89,11,Phone,1,5,B,1473.0,1453.0,Groningen,0
9114,1,38,3703.0,25,32,Online,1,33,D,2125.0,1285.0,Noord-Brabant,1
9115,0,48,8194.0,87,4,Online,0,10,C,2890.0,587.0,Noord-Brabant,0
9116,0,56,7116.0,107,18,Online,1,4,B,1828.0,1108.0,Zuid-Holland,0
9117,1,47,1648.0,43,0,Online,1,28,G,2509.0,2269.0,Zuid-Holland,1
9118,1,51,7058.0,132,26,Online,1,31,F,2145.0,1337.0,Gelderland,0
9119,1,49,7241.0,127,7,Online,1,8,B,2238.0,1435.0,Friesland,0
9120,0,71,5060.0,117,29,Online,1,16,B,1785.0,800.0,Gelderland,0
9121,1,69,2509.0,136,6,Online,1,92,G,3240.0,1565.0,Overijssel,1
9122,1,58,6372.0,50,2,Online,1,28,B,1467.0,977.0,Noord-Holland,0
9123,1,54,5678.0,133,0,Online,1,66,F,1974.0,842.0,Gelderland,0
9124,0,43,4490.0,68,0,Online,1,26,D,2274.0,1394.0,Noord-Brabant,1
9125,1,42,5137.0,18,0,Online,1,18,G,1929.0,710.0,Flevoland,1
9126,0,63,3854.0,33,20,Online,0,33,D,2428.0,1605.0,Utrecht,0
9127,1,36,5058.0,25,29,Online,1,33,C,2275.0,729.0,Noord-Brabant,1
9128,1,67,5428.0,55,3,Online,1,40,E,2718.0,1842.0,Drenthe,1
9129,1,38,2849.0,20,32,Online,0,8,C,2859.0,545.0,Zuid-Holland,1
9130,1,47,7025.0,94,35,Online,0,6,A,1893.0,795.0,Groningen,0
9131,1,55,7800.0,37,5,Phone,0,57,F,1262.0,2445.0,Limburg,0
9132,1,38,1953.0,83,0,Phone,0,37,G,1683.0,1830.0,Limburg,1
9133,1,57,5322.0,83,0,Online,1,40,E,1722.0,1049.0,Flevoland,1
9134,1,40,1746.0,76,0,Online,1,18,F,2794.0,1800.0,Gelderland,1
9135,0,57,7550.0,68,10,Online,1,22,G,2575.0,1511.0,Zuid-Holland,0
9136,0,32,6283.0,51,8,Online,1,38,G,2516.0,850.0,Friesland,0
9137,1,30,2533.0,48,34,Online,1,62,C,1830.0,1464.0,Zuid-Holland,0
9138,1,37,3521.0,5,0,Online,1,42,F,1909.0,250.0,Overijssel,1
9139,0,38,8399.0,76,7,Phone,0,95,D,1911.0,385.0,Limburg,0
9140,1,50,2930.0,29,5,Phone,0,8,A,2115.0,910.0,Limburg,0
9141,0,38,1971.0,95,0,Phone,0,104,C,2198.0,1608.0,Gelderland,0
9142,1,29,2847.0,48,0,Online,1,42,G,2502.0,1685.0,Zuid-Holland,1
9143,0,54,7184.0,76,0,Online,1,52,D,2877.0,1083.0,Zuid-Holland,1
9144,1,50,4908.0,25,0,Online,1,199,C,2055.0,1297.0,Groningen,1
9145,0,68,5653.0,144,12,Online,1,12,E,1880.0,1404.0,Zuid-Holland,1
9146,1,46,5754.0,0,6,Online,1,7,A,1965.0,478.0,Groningen,1
9147,0,72,4724.0,176,18,Phone,0,28,D,2036.0,1299.0,Zuid-Holland,0
9148,1,48,10399.0,105,0,Phone,1,12,D,2467.0,1608.0,Noord-Brabant,0
9149,1,52,8546.0,59,14,Online,1,3,C,2125.0,898.0,Limburg,0
9150,0,64,3758.0,17,8,Online,1,97,G,2035.0,1635.0,Overijssel,1
9151,0,65,4248.0,38,0,Online,1,12,G,2967.0,1558.0,Overijssel,1
9152,1,33,3068.0,32,0,Online,1,36,G,3173.0,1766.0,Utrecht,1
9153,0,30,2316.0,41,11,Online,1,22,G,2287.0,1987.0,Zuid-Holland,1
9154,0,62,10732.0,45,23,Online,1,51,G,2342.0,1563.0,Friesland,1
9155,0,49,6299.0,125,0,Online,1,92,G,2286.0,1284.0,Utrecht,1
9156,1,52,8860.0,22,0,Phone,0,49,E,2740.0,1344.0,Utrecht,0
9157,1,39,6254.0,32,6,Online,0,46,C,963.0,1901.0,Noord-Brabant,0
9158,0,39,10414.166666666666,63,0,Phone,0,35,C,2703.0,852.0,Zuid-Holland,1
9159,0,43,2522.0,36,3,Online,0,43,G,2541.0,1750.0,Drenthe,1
9160,0,48,3566.0,68,4,Online,1,45,G,2114.0,1862.0,Flevoland,0
9161,0,44,5901.0,75,0,Online,1,7,C,2713.0,1446.0,Flevoland,1
9162,1,50,12079.0,118,4,Online,1,32,G,2968.0,2742.0,Noord-Holland,1
9163,0,64,2985.0,142,0,Online,1,82,G,2568.0,846.0,Noord-Brabant,0
9164,1,53,4347.0,107,0,Online,1,27,D,2898.0,1086.0,Utrecht,1
9165,1,47,3321.0,61,7,Online,0,37,D,2300.0,1940.0,Noord-Holland,0
9166,0,52,8585.0,8,0,Online,0,14,C,1952.0,737.0,Noord-Holland,0
9167,1,83,2560.0,195,0,Phone,0,199,B,2424.0,936.0,Gelderland,1
9168,1,54,5603.0,30,0,Phone,1,25,G,3101.0,1466.0,Flevoland,1
9169,1,59,3021.0,146,16,Online,1,5,A,1404.0,771.0,Noord-Brabant,0
9170,0,45,7853.0,71,8,Phone,1,12,G,2189.0,2343.0,Noord-Brabant,0
9171,1,64,7059.0,6,0,Online,1,3,B,2396.0,1114.0,Gelderland,1
9172,0,36,4477.0,50,34,Online,1,26,C,2617.0,817.0,Noord-Holland,0
9173,1,39,2688.0,46,0,Online,1,9,B,1909.0,776.0,Overijssel,1
9174,0,52,6731.0,85,5,Online,1,10,F,2896.0,470.0,Zuid-Holland,1
9175,0,43,4951.0,69,0,Online,1,1,C,2452.0,849.0,Limburg,1
9176,1,53,3239.0,102,21,Online,1,20,D,2607.0,970.0,Noord-Brabant,0
9177,0,60,7772.0,19,3,Phone,1,45,D,2558.0,1704.0,Zuid-Holland,0
9178,0,42,5448.0,88,0,Online,1,27,C,2028.0,934.0,Utrecht,1
9179,0,53,4610.0,113,29,Online,1,0,A,1373.0,0.0,Gelderland,0
9180,0,57,3536.0,50,10,Online,1,79,G,1826.0,1609.0,Zuid-Holland,0
9181,1,66,7916.0,54,4,Online,1,34,B,2135.0,922.0,Zuid-Holland,0
9182,1,88,2707.0,29,13,Phone,0,10,G,2292.0,1465.0,Zuid-Holland,0
9183,0,98,21352.0,27,17,Phone,0,11,C,1956.0,1059.0,Overijssel,0
9184,1,23,3188.0,8,17,Online,1,64,F,3164.0,2042.0,Noord-Brabant,1
9185,1,63,6599.0,151,11,Phone,0,5,C,2758.0,1095.0,Noord-Brabant,0
9186,0,84,1949.0,55,31,Phone,0,28,G,3651.0,1886.0,Noord-Brabant,1
9187,0,64,3542.0,165,0,Online,1,23,C,2359.0,1124.0,Limburg,1
9188,0,39,7417.0,62,6,Online,0,81,C,1890.0,1427.0,Utrecht,0
9189,1,58,3626.0,91,0,Online,1,6,B,2698.0,752.0,Utrecht,1
9190,1,82,5478.0,90,0,Phone,0,12,F,2270.0,1281.0,Noord-Brabant,0
9191,0,30,5637.0,9,9,Online,1,24,C,1912.0,928.0,Noord-Holland,0
9192,0,30,9509.0,0,0,Online,1,34,D,2591.0,1365.0,Gelderland,1
9193,1,49,3008.0,58,13,Phone,0,13,G,2202.0,1397.0,Zuid-Holland,0
9194,1,40,6754.0,24,28,Online,1,12,B,2305.0,1039.0,Overijssel,1
9195,0,46,4940.0,14,10,Online,1,41,F,2872.0,952.0,Overijssel,0
9196,1,39,10022.0,96,0,Online,1,62,E,1846.0,1681.0,Noord-Holland,1
9197,0,31,2551.0,11,11,Online,1,4,C,1853.0,826.0,Gelderland,1
9198,0,43,3627.0,67,0,Online,1,29,G,2620.0,2227.0,Groningen,1
9199,0,32,3927.0,64,8,Online,1,26,D,669.0,1170.0,Utrecht,0
9200,1,57,5406.0,31,30,Online,1,32,C,2993.0,729.0,Noord-Holland,0
9201,1,72,6000.0,157,26,Phone,1,27,E,2476.0,1409.0,Overijssel,0
9202,1,63,3557.0,50,0,Online,1,41,D,1753.0,1787.0,Utrecht,1
9203,1,43,6512.0,19,0,Online,0,14,C,2330.0,868.0,Noord-Brabant,0
9204,0,46,5840.0,106,15,Online,1,0,A,1042.0,0.0,Zuid-Holland,0
9205,1,43,4451.0,5,2,Online,1,46,D,2167.0,1563.0,Zuid-Holland,1
9206,1,30,3011.0,28,0,Online,1,98,C,2801.0,1144.0,Noord-Brabant,1
9207,0,42,3965.0,72,34,Online,1,99,D,2683.0,865.0,Limburg,0
9208,1,52,3692.0,89,0,Online,1,53,E,2859.0,1301.0,Noord-Brabant,1
9209,1,36,2992.0,51,0,Online,1,36,B,1899.0,838.0,Drenthe,0
9210,1,32,5170.0,46,0,Online,1,1,A,1284.0,700.0,Noord-Holland,0
9211,1,45,5739.0,62,0,Online,1,0,B,1319.0,627.0,Zeeland,0
9212,0,32,4545.0,51,11,Phone,0,25,F,2320.0,214.0,Zuid-Holland,0
9213,1,52,1720.0,122,10,Online,1,42,B,2357.0,957.0,Zuid-Holland,0
9214,1,51,3158.0,71,15,Online,0,15,G,2206.0,1647.0,Zuid-Holland,1
9215,0,52,7689.0,40,28,Online,1,13,G,2066.0,1415.0,Drenthe,1
9216,1,36,7093.0,74,0,Online,1,29,G,2498.0,1599.0,Limburg,1
9217,1,28,4946.0,11,0,Online,1,24,F,3106.0,2759.0,Noord-Brabant,1
9218,0,42,10263.0,13,0,Online,1,39,G,2402.0,761.0,Gelderland,1
9219,0,48,7647.0,3,19,Online,1,28,G,3078.0,1722.0,Noord-Holland,1
9220,0,36,4463.0,60,1,Online,1,199,E,2124.0,1084.0,Utrecht,0
9221,0,47,14474.0,19,7,Phone,0,50,B,2181.0,839.0,Noord-Brabant,0
9222,1,91,6311.0,207,0,Phone,0,87,F,2388.0,2905.0,Gelderland,0
9223,0,51,10096.0,70,0,Online,1,40,F,1955.0,2284.0,Utrecht,1
9224,1,47,4199.0,44,5,Online,1,67,D,1937.0,1372.0,Gelderland,0
9225,0,22,3056.0,33,10,Online,1,32,F,2871.0,708.0,Noord-Brabant,0
9226,1,56,6681.0,41,0,Online,1,15,F,2406.0,1437.0,Noord-Holland,1
9227,1,40,4466.0,73,12,Phone,0,6,B,2206.0,459.0,Zuid-Holland,0
9228,0,43,2750.0,113,2,Phone,0,62,D,2460.0,1345.0,Noord-Holland,1
9229,1,45,6163.0,83,0,Phone,0,22,C,1859.0,1499.0,Zuid-Holland,1
9230,1,36,2856.0,20,0,Phone,0,6,C,2800.0,473.0,Groningen,0
9231,0,55,3169.0,9,6,Online,1,28,D,2504.0,930.0,Gelderland,1
9232,0,39,11663.333333333334,24,18,Online,1,17,D,1712.0,1956.0,Overijssel,1
9233,0,47,6189.0,82,8,Online,0,98,D,2455.0,1908.0,Noord-Brabant,1
9234,0,56,6978.0,4,3,Online,1,65,G,2802.0,1491.0,Zuid-Holland,0
9235,1,51,1865.0,24,0,Online,0,40,D,2075.0,1356.0,Noord-Holland,1
9236,0,45,6760.0,114,0,Online,1,16,D,2982.0,1600.0,Zuid-Holland,1
9237,0,50,6912.0,30,3,Online,1,40,F,3165.0,1342.0,Noord-Holland,1
9238,1,19,3092.0,22,0,Online,1,35,C,2575.0,1581.0,Flevoland,1
9239,0,36,4026.0,14,6,Online,0,48,C,1618.0,1254.0,Zeeland,0
9240,0,37,8436.0,22,0,Online,0,35,E,2158.0,1426.0,Friesland,0
9241,1,42,5406.0,94,1,Online,1,4,C,2882.0,1107.0,Zuid-Holland,1
9242,0,45,5946.0,1,33,Online,1,29,G,2588.0,1601.0,Noord-Brabant,1
9243,0,41,11838.0,39,12,Online,1,49,D,2359.0,858.0,Noord-Brabant,0
9244,1,46,3786.0,110,20,Online,1,33,G,1602.0,1482.0,Overijssel,0
9245,0,54,4369.0,23,0,Online,1,68,C,2142.0,622.0,Limburg,1
9246,0,31,9485.0,7,32,Online,1,12,C,1886.0,794.0,Utrecht,0
9247,1,64,3127.0,45,13,Online,1,21,F,2232.0,777.0,Overijssel,0
9248,1,52,2417.0,103,14,Online,0,37,E,3448.0,1544.0,Noord-Holland,1
9249,1,59,2438.0,10,17,Online,1,50,G,2202.0,2476.0,Gelderland,1
9250,1,47,4395.0,63,0,Phone,0,48,F,3453.0,1170.0,Overijssel,1
9251,0,62,2465.0,10,5,Online,1,1,C,2191.0,786.0,Noord-Brabant,1
9252,1,54,4119.0,29,0,Online,1,49,B,2604.0,1631.0,Zuid-Holland,1
9253,1,69,3569.0,10,0,Online,1,33,C,2484.0,1282.0,Zuid-Holland,1
9254,0,64,7176.0,87,0,Online,1,56,B,3152.0,775.0,Noord-Holland,1
9255,0,61,5596.0,38,0,Online,1,41,C,1717.0,1099.0,Noord-Brabant,1
9256,1,47,6322.0,113,22,Online,1,40,E,2515.0,1529.0,Utrecht,0
9257,0,52,2414.0,37,0,Online,1,63,C,2567.0,1007.0,Noord-Holland,1
9258,0,28,3127.0,28,0,Online,1,43,D,2215.0,964.0,Noord-Brabant,1
9259,0,52,3322.0,79,4,Online,1,62,E,2284.0,701.0,Gelderland,0
9260,0,49,3085.0,34,0,Online,1,49,B,2035.0,616.0,Utrecht,1
9261,0,34,5876.0,66,0,Online,1,33,G,2341.0,700.0,Overijssel,1
9262,0,44,6894.0,64,33,Online,1,70,F,2348.0,1542.0,Friesland,0
9263,1,58,3899.0,21,4,Online,1,7,C,2291.0,714.0,Utrecht,0
9264,0,76,6605.0,197,22,Phone,0,0,C,1690.0,1295.0,Gelderland,0
9265,1,59,6088.0,44,0,Online,1,35,C,2812.0,1173.0,Drenthe,1
9266,1,51,4169.0,50,0,Phone,0,32,E,2931.0,1608.0,Zuid-Holland,1
9267,0,56,6120.0,118,5,Online,1,88,D,1978.0,823.0,Noord-Brabant,0
9268,1,53,7554.0,5,35,Online,1,28,C,2467.0,1905.0,Zuid-Holland,1
9269,0,37,4876.0,87,10,Online,1,27,B,2014.0,694.0,Noord-Holland,0
9270,1,35,1469.0,52,0,Online,0,40,C,2380.0,1169.0,Noord-Holland,1
9271,1,52,13250.0,135,12,Online,1,12,E,2076.0,1143.0,Overijssel,0
9272,1,38,5835.0,47,0,Online,1,3,B,2030.0,1111.0,Zeeland,1
9273,1,41,5564.0,71,0,Online,1,32,G,2454.0,2461.0,Zuid-Holland,1
9274,0,49,16268.0,95,30,Online,1,51,E,1861.0,1408.0,Utrecht,0
9275,1,38,1663.0,26,2,Phone,0,36,G,2461.0,1852.0,Utrecht,1
9276,0,36,5876.0,73,6,Online,1,47,B,1848.0,655.0,Zuid-Holland,1
9277,0,43,10530.0,27,13,Online,1,24,B,2469.0,1348.0,Friesland,0
9278,0,33,3972.0,25,32,Online,1,36,E,2638.0,738.0,Noord-Holland,1
9279,0,31,4626.0,45,26,Online,1,108,E,2515.0,1327.0,Noord-Brabant,0
9280,0,69,4766.0,87,4,Online,1,20,C,2206.0,1387.0,Utrecht,0
9281,0,53,4547.0,113,12,Online,1,8,A,1634.0,0.0,Noord-Holland,0
9282,1,65,7320.0,161,0,Online,1,11,C,2708.0,1218.0,Zeeland,0
9283,1,46,5017.0,83,25,Online,1,67,B,2358.0,756.0,Noord-Brabant,0
9284,0,43,6600.0,63,0,Online,0,49,G,2624.0,2359.0,Zuid-Holland,0
9285,0,50,2567.0,51,0,Phone,1,42,E,1775.0,1879.0,Gelderland,1
9286,0,33,4414.0,7,25,Online,1,14,B,2048.0,788.0,Zuid-Holland,1
9287,0,73,2610.0,102,0,Online,1,34,F,2789.0,1653.0,Utrecht,1
9288,0,34,5192.0,1,0,Online,1,37,C,2629.0,1427.0,Overijssel,1
9289,1,39,2790.0,93,17,Online,1,42,G,2338.0,1825.0,Noord-Holland,1
9290,0,44,4787.0,31,22,Online,1,25,G,2630.0,559.0,Utrecht,0
9291,0,61,4378.0,50,21,Online,1,34,B,2220.0,875.0,Overijssel,0
9292,1,54,3376.0,118,0,Online,1,15,G,2471.0,1682.0,Zuid-Holland,1
9293,1,57,2664.0,72,0,Online,1,13,D,2342.0,828.0,Gelderland,0
9294,0,49,10961.0,58,27,Online,1,73,C,2003.0,1279.0,Zuid-Holland,0
9295,0,36,4731.0,37,0,Phone,0,49,D,2651.0,685.0,Utrecht,0
9296,1,52,3573.0,79,36,Online,1,7,C,2691.0,1220.0,Zuid-Holland,1
9297,1,32,5242.0,57,0,Online,1,42,D,3092.0,1763.0,Noord-Brabant,1
9298,1,45,3526.0,59,15,Phone,0,48,D,2481.0,683.0,Gelderland,0
9299,1,35,7442.0,19,3,Online,1,32,G,2211.0,1980.0,Overijssel,1
9300,0,44,9188.0,76,5,Online,1,20,E,3137.0,1133.0,Noord-Holland,1
9301,1,49,2652.0,14,0,Online,1,80,G,2211.0,1801.0,Noord-Brabant,1
9302,0,63,2083.0,43,0,Online,1,89,G,1969.0,953.0,Flevoland,1
9303,0,73,2955.0,16,0,Online,1,15,G,2629.0,1555.0,Groningen,1
9304,0,62,2455.0,2,5,Online,0,48,G,2140.0,3020.0,Noord-Brabant,1
9305,1,39,5066.0,36,7,Online,1,40,C,2808.0,1093.0,Utrecht,1
9306,1,39,3072.0,42,0,Phone,0,60,G,1325.0,2116.0,Overijssel,0
9307,1,39,6325.0,93,0,Online,1,60,B,1819.0,526.0,Utrecht,0
9308,0,50,6181.0,106,13,Online,1,38,C,2040.0,1158.0,Zuid-Holland,0
9309,1,25,2137.0,29,13,Online,1,15,D,2075.0,859.0,Zuid-Holland,1
9310,0,52,12726.0,102,0,Online,1,36,E,2770.0,1846.0,Friesland,1
9311,0,46,3257.0,12,5,Phone,0,31,G,2292.0,1794.0,Limburg,0
9312,0,46,12995.0,100,0,Online,1,10,G,2832.0,2419.0,Gelderland,1
9313,0,36,3545.0,31,0,Online,1,34,C,2188.0,742.0,Limburg,1
9314,0,45,3385.0,91,10,Online,1,23,C,2390.0,1259.0,Groningen,1
9315,1,97,3998.0,114,29,Phone,1,21,C,2277.0,980.0,Limburg,0
9316,1,82,3636.0,65,5,Phone,0,59,B,2430.0,1268.0,Overijssel,0
9317,0,68,7494.0,61,0,Phone,1,15,D,2739.0,1762.0,Noord-Holland,1
9318,1,37,2164.0,46,11,Online,1,30,D,2305.0,614.0,Gelderland,1
9319,1,46,10683.0,124,0,Online,1,5,B,1895.0,675.0,Drenthe,0
9320,1,34,3730.0,64,0,Phone,0,50,E,2662.0,1073.0,Gelderland,1
9321,0,50,4655.0,77,17,Phone,0,11,F,2779.0,1889.0,Gelderland,0
9322,1,53,3566.0,64,0,Online,1,41,C,2031.0,898.0,Noord-Holland,0
9323,0,48,2929.0,3,0,Online,1,33,E,2812.0,1108.0,Limburg,1
9324,1,51,1791.0,11,0,Online,1,29,D,1846.0,1703.0,Overijssel,1
9325,0,39,2667.0,70,12,Online,1,35,B,1763.0,698.0,Overijssel,0
9326,0,42,8054.0,85,2,Online,0,71,C,2116.0,1219.0,Groningen,0
9327,0,39,3421.0,44,30,Online,1,78,G,2653.0,2852.0,Gelderland,1
9328,0,62,6043.0,164,0,Online,1,7,B,2403.0,977.0,Utrecht,0
9329,1,74,6602.0,46,4,Online,1,27,G,3645.0,1299.0,Noord-Brabant,1
9330,1,58,6469.0,12,0,Online,1,11,C,2391.0,1462.0,Noord-Brabant,1
9331,0,35,2448.0,46,34,Phone,1,87,E,2541.0,1293.0,Noord-Holland,0
9332,0,32,13404.0,64,0,Online,1,15,F,2919.0,1463.0,Groningen,0
9333,0,43,3255.0,23,0,Online,1,2,A,1960.0,0.0,Zuid-Holland,0
9334,1,43,7648.0,107,11,Online,1,49,E,3322.0,1591.0,Zuid-Holland,1
9335,1,63,3310.0,112,0,Online,1,71,G,2327.0,1468.0,Utrecht,1
9336,0,49,3972.0,94,18,Online,1,26,F,1927.0,1202.0,Limburg,0
9337,1,34,1775.0,26,0,Online,1,41,C,2427.0,833.0,Zuid-Holland,1
9338,0,34,2750.0,27,9,Online,1,40,D,2441.0,1027.0,Zuid-Holland,1
9339,1,48,2068.0,106,0,Online,1,22,D,1933.0,713.0,Noord-Brabant,0
9340,0,60,6191.0,15,0,Online,1,14,C,1680.0,977.0,Friesland,0
9341,0,77,2140.0,87,3,Phone,0,10,C,2051.0,542.0,Zuid-Holland,0
9342,0,37,3166.0,46,0,Online,1,10,D,1271.0,1428.0,Zuid-Holland,0
9343,1,54,5178.0,142,0,Phone,1,31,D,2394.0,917.0,Friesland,1
9344,0,25,4822.0,21,3,Online,1,24,E,2346.0,835.0,Noord-Holland,0
9345,1,29,2489.0,35,23,Online,1,33,G,2689.0,1481.0,Zuid-Holland,1
9346,1,56,8441.0,122,5,Online,1,36,G,2138.0,1602.0,Utrecht,0
9347,0,32,3910.0,21,0,Online,1,14,D,1784.0,1615.0,Zuid-Holland,1
9348,0,54,3142.0,76,0,Phone,0,81,B,1990.0,697.0,Gelderland,0
9349,1,46,5163.0,92,9,Online,1,71,D,2828.0,1708.0,Noord-Holland,0
9350,0,58,5699.0,17,0,Online,1,85,D,2265.0,1293.0,Utrecht,1
9351,1,71,2529.0,41,0,Online,0,50,C,2607.0,1239.0,Zuid-Holland,1
9352,1,53,2431.0,47,0,Online,1,40,B,1862.0,1054.0,Noord-Brabant,1
9353,1,35,1886.0,64,26,Online,1,5,A,1816.0,0.0,Zuid-Holland,0
9354,1,35,2441.0,49,9,Online,1,10,E,1814.0,2232.0,Zuid-Holland,0
9355,1,53,5127.0,14,4,Online,1,150,G,1859.0,1678.0,Noord-Brabant,0
9356,1,48,7756.0,55,11,Online,1,33,D,2820.0,2239.0,Zuid-Holland,1
9357,0,47,4095.0,5,0,Online,1,28,D,2012.0,1841.0,Gelderland,1
9358,1,61,5060.0,116,10,Phone,0,97,E,3551.0,2185.0,Overijssel,0
9359,0,49,4927.0,43,0,Online,1,32,E,2970.0,846.0,Utrecht,1
9360,0,46,5933.0,98,13,Online,1,48,E,2485.0,1961.0,Groningen,0
9361,0,33,8511.0,19,0,Phone,0,33,F,2706.0,1686.0,Gelderland,0
9362,0,57,5721.0,123,12,Online,1,9,A,1209.0,939.0,Friesland,0
9363,0,41,3599.0,57,32,Online,1,45,D,1576.0,1609.0,Noord-Brabant,0
9364,0,55,6655.0,18,9,Online,1,21,E,1918.0,1128.0,Zuid-Holland,1
9365,1,54,8124.0,41,22,Online,1,95,E,2488.0,1728.0,Overijssel,1
9366,0,41,5058.0,24,2,Online,1,4,C,2095.0,1287.0,Overijssel,1
9367,1,51,3056.0,115,27,Online,1,39,D,1637.0,937.0,Gelderland,1
9368,1,43,11168.0,110,10,Online,1,13,D,2136.0,636.0,Utrecht,0
9369,0,48,9653.0,74,16,Online,1,29,F,2946.0,1687.0,Zuid-Holland,1
9370,0,40,11169.0,47,2,Phone,0,26,D,2658.0,1419.0,Flevoland,0
9371,0,59,5207.0,91,26,Online,1,18,D,2622.0,1440.0,Noord-Brabant,1
9372,0,23,5009.0,29,12,Online,1,25,G,3232.0,1527.0,Limburg,0
9373,0,46,15873.0,2,0,Phone,0,14,D,2751.0,943.0,Noord-Holland,1
9374,0,37,4609.0,30,0,Online,1,14,G,1395.0,1511.0,Zuid-Holland,1
9375,0,44,2461.0,20,0,Online,1,51,G,2984.0,1513.0,Limburg,1
9376,1,70,5012.0,124,0,Online,1,37,B,2437.0,1114.0,Noord-Holland,1
9377,0,36,6376.0,32,27,Phone,0,25,C,2549.0,936.0,Limburg,0
9378,0,47,7231.0,121,24,Online,1,84,G,1431.0,752.0,Limburg,0
9379,0,30,12462.0,43,8,Online,1,25,B,2632.0,191.0,Overijssel,0
9380,1,64,2551.0,104,31,Online,1,28,B,1670.0,705.0,Gelderland,0
9381,0,39,3944.0,53,16,Online,1,34,F,1716.0,1098.0,Zeeland,0
9382,0,74,4052.0,117,3,Online,1,42,G,3353.0,1339.0,Limburg,1
9383,0,51,7649.0,85,3,Online,0,85,B,1501.0,942.0,Gelderland,0
9384,1,46,4401.0,62,35,Online,1,42,E,2477.0,1139.0,Zuid-Holland,0
9385,1,53,7008.0,36,0,Online,0,53,G,1396.0,1454.0,Noord-Holland,1
9386,0,28,17969.0,33,0,Phone,1,14,E,1726.0,1731.0,Zuid-Holland,1
9387,1,45,14130.0,98,0,Online,1,19,B,1944.0,429.0,Utrecht,0
9388,0,43,5431.0,107,0,Online,1,63,F,2564.0,1717.0,Limburg,0
9389,1,40,2778.0,30,7,Online,1,37,D,2277.0,1799.0,Zuid-Holland,0
9390,1,44,2044.0,29,2,Phone,0,79,D,2712.0,973.0,Gelderland,0
9391,0,51,3671.0,62,16,Phone,1,34,D,1593.0,1238.0,Gelderland,0
9392,1,58,3456.0,33,30,Phone,0,26,E,2432.0,930.0,Zeeland,0
9393,0,39,1247.0,90,0,Phone,0,23,C,2087.0,1409.0,Flevoland,0
9394,1,75,2739.0,6,5,Online,1,24,E,3140.0,2432.0,Zuid-Holland,1
9395,1,56,3935.0,6,18,Online,1,90,D,2263.0,1071.0,Utrecht,1
9396,0,40,4809.0,18,0,Online,1,49,G,2518.0,1688.0,Gelderland,1
9397,0,24,9818.0,3,19,Online,1,37,E,2267.0,913.0,Zuid-Holland,0
9398,0,34,5109.0,12,9,Online,0,49,D,2044.0,810.0,Zuid-Holland,0
9399,0,47,4119.0,51,2,Online,1,13,G,2690.0,1657.0,Noord-Holland,1
9400,0,53,3344.0,140,33,Phone,0,3,B,2277.0,540.0,Zuid-Holland,0
9401,1,56,10478.0,79,17,Online,0,26,G,1817.0,1189.0,Zuid-Holland,0
9402,0,50,3221.0,27,11,Online,1,36,D,2025.0,1870.0,Noord-Holland,1
9403,0,42,5256.0,66,0,Online,1,21,E,2305.0,1546.0,Overijssel,1
9404,1,40,6119.0,31,0,Online,0,14,F,3549.0,1554.0,Limburg,1
9405,1,35,4062.0,11,20,Phone,0,49,D,1448.0,1647.0,Utrecht,0
9406,1,28,2296.0,39,15,Online,1,38,G,1888.0,1943.0,Noord-Brabant,0
9407,0,62,2421.0,29,2,Phone,0,45,D,2197.0,994.0,Noord-Brabant,0
9408,0,34,4557.0,47,24,Online,1,9,A,1791.0,731.0,Noord-Holland,0
9409,1,41,3298.0,41,22,Online,1,9,B,2511.0,1142.0,Utrecht,0
9410,1,46,3350.0,67,10,Online,1,40,C,2802.0,1122.0,Limburg,0
